STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,SCALE,Scale,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FIN,Finland,SAD,Satisfaction with democracy,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,84.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,BEL,Belgium,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,DNK,Denmark,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,74,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,31.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,6.91,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,CHE,Switzerland,PE_SWGD,"Political efficacy, having a say in what the government does",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,23.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,EST,Estonia,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,25.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,26.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,ISL,Iceland,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,52.69,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,22.68,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,AUS,Australia,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,35.56,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,56.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,IRL,Ireland,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,0.39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,CAN,Canada,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,17.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,BEL,Belgium,TRUST_PE_INT,"Political efficacy, confident that political system allows them to have a say",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,20.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_NG,Trust in national government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,40.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,11.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NLD,Netherlands,TRUST_CS,Trust in civil service,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,51.02,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,SWE,Sweden,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,16.41,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,30.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,SWE,Sweden,TRUST_LE,Trust legislature,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,44.03,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,CAN,Canada,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,ISL,Iceland,TRUST_LG,Trust in local government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,51.93,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NZL,New Zealand,TRUST_CS,Trust in civil service,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,54.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,JPN,Japan,TRUST_NG,Trust in national government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,BEL,Belgium,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,EST,Estonia,PE_SWGD,"Political efficacy, having a say in what the government does",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,6.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,IRL,Ireland,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,68.06,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,DNK,Denmark,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,78.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NZL,New Zealand,TRUST_PE_INT,"Political efficacy, confident that political system allows them to have a say",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,42.8,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NZL,New Zealand,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,64.83,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,MEX,Mexico,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,44.97,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,BEL,Belgium,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,18.81,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LVA,Latvia,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,60,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,COL,Colombia,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,45.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,15.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,42.16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,TRUST_NG,Trust in national government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,41.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,37.42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,AUT,Austria,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,5.88,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,BEL,Belgium,TRUST_LG,Trust in local government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,48.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,MEX,Mexico,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,35.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,72.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,16.96,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,CAN,Canada,TRUST_PE_INT,"Political efficacy, confident that political system allows them to have a say",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,37.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,COL,Colombia,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,43.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NLD,Netherlands,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,12.07,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,51.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NLD,Netherlands,TRUST_NG,Trust in national government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,49.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,SWE,Sweden,TRUST_LG,Trust in local government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,37.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_CS,Trust in civil service,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,46.35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,CAN,Canada,TRUST_PE_EXT,"Political efficacy, having a say in what the government does, OECD Trust Survey",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,49.9,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,EST,Estonia,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,4.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,49.06,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,MEX,Mexico,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,44.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,27.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,1.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,41.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NZL,New Zealand,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,36,,A,Normal value,0,Units,_Z,Not applicable,,
